Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
80,6,21/02/2018 02:11,15021,3,4,247,935,247,0,82.33333333,142.6055165,935,0,233.75,467.5,78689.83423,466.0142467,2503.5,5484.968213,13673,4,14006,7003,9432.804461,13673,333,15016,5005.333333,7808.675965,14005,26,0,0,0,0,72,92,199.7203915,266.2938553,0,935,147.75,329.6304208,108656.2143,0,0,1,1,0,0,0,1,1,168.8571429,82.33333333,233.75,0,0,0,0,0,0,3,247,4,935,65535,219,1,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:11,16187,3,4,247,935,247,0,82.33333333,142.6055165,935,0,233.75,467.5,73021.56051,432.4457898,2697.833333,5847.462507,14597,3,14964,7482,10062.1295,14597,367,16171,5390.333333,8300.703665,14951,21,0,0,0,0,72,92,185.3339099,247.1118799,0,935,147.75,329.6304208,108656.2143,0,0,1,1,0,0,0,1,1,168.8571429,82.33333333,233.75,0,0,0,0,0,0,3,247,4,935,65535,219,1,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:11,14348,3,4,247,935,247,0,82.33333333,142.6055165,935,0,233.75,467.5,82380.81963,487.8728743,2391.333333,5090.180573,12764,3,13084,6542,8799.236785,12764,320,14344,4781.333333,7191.050294,13083,479,0,0,0,0,72,92,209.0883747,278.7844996,0,935,147.75,329.6304208,108656.2143,0,0,1,1,0,0,0,1,1,168.8571429,82.33333333,233.75,0,0,0,0,0,0,3,247,4,935,65535,219,1,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:11,15565,3,4,73,935,73,0,24.33333333,42.14656965,935,0,233.75,467.5,64760.68102,449.7269515,2594.166667,6076.49295,14995,3,15306,7653,10383.15597,14995,311,15562,5187.333333,8768.811797,15312,23,0,0,0,0,72,92,192.7401221,256.9868294,0,935,126,327.8819474,107506.5714,0,0,1,1,0,0,0,1,1,144,24.33333333,233.75,0,0,0,0,0,0,3,73,4,935,65535,211,1,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:11,15873,3,4,73,935,73,0,24.33333333,42.14656965,935,0,233.75,467.5,63504.0635,441.000441,2645.5,6131.778625,15157,3,15426,7713,10527.40576,15157,269,15870,5290,8781.234708,15427,19,0,0,0,0,72,92,189.000189,252.000252,0,935,126,327.8819474,107506.5714,0,0,1,1,0,0,0,1,1,144,24.33333333,233.75,0,0,0,0,0,0,3,73,4,935,65535,211,1,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:11,16158,3,4,73,935,73,0,24.33333333,42.14656965,935,0,233.75,467.5,62383.95841,433.2219334,2693,6136.639634,15209,3,15493,7746.5,10553.56871,15209,284,16155,5385,8759.307564,15493,20,0,0,0,0,72,92,185.6665429,247.5553905,0,935,126,327.8819474,107506.5714,0,0,1,1,0,0,0,1,1,144,24.33333333,233.75,0,0,0,0,0,0,3,73,4,935,65535,211,1,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:11,16468,3,4,73,935,73,0,24.33333333,42.14656965,935,0,233.75,467.5,61209.61865,425.0667962,2744.666667,6148.445679,15277,2,15592,7796,10579.73166,15277,315,16466,5488.666667,8759.722161,15592,19,0,0,0,0,72,92,182.1714841,242.8953121,0,935,126,327.8819474,107506.5714,0,0,1,1,0,0,0,1,1,144,24.33333333,233.75,0,0,0,0,0,0,3,73,4,935,65535,211,1,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:11,16769,3,4,73,935,73,0,24.33333333,42.14656965,935,0,233.75,467.5,60110.91896,417.4369372,2794.833333,6157.064996,15335,4,15681,7840.5,10598.82354,15335,346,16765,5588.333333,8756.138951,15681,19,0,0,0,0,72,92,178.9015445,238.5353927,0,935,126,327.8819474,107506.5714,0,0,1,1,0,0,0,1,1,144,24.33333333,233.75,0,0,0,0,0,0,3,73,4,935,65535,211,1,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:11,15895,2,0,0,0,0,0,0,0,0,0,0,0,0,125.8257314,15895,0,15895,15895,15895,15895,0,15895,15895,0,0,0,0,0,0,0,0,0,40,0,125.8257314,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:11,15745,2,0,0,0,0,0,0,0,0,0,0,0,0,127.0244522,15745,0,15745,15745,15745,15745,0,15745,15745,0,0,0,0,0,0,0,0,0,40,0,127.0244522,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:11,15087,2,0,0,0,0,0,0,0,0,0,0,0,0,132.5644595,15087,0,15087,15087,15087,15087,0,15087,15087,0,0,0,0,0,0,0,0,0,40,0,132.5644595,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:11,15481,2,0,0,0,0,0,0,0,0,0,0,0,0,129.1906208,15481,0,15481,15481,15481,15481,0,15481,15481,0,0,0,0,0,0,0,0,0,40,0,129.1906208,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:11,15266,2,0,0,0,0,0,0,0,0,0,0,0,0,131.0100878,15266,0,15266,15266,15266,15266,0,15266,15266,0,0,0,0,0,0,0,0,0,40,0,131.0100878,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:11,6396,3,4,325,935,325,0,108.3333333,187.6388375,935,0,233.75,467.5,196998.1238,1094.434021,1066,1622.533328,3914,4,2448,1224,1291.176982,2137,311,6392,2130.666667,1963.199514,3914,27,0,0,0,0,72,92,469.043152,625.3908693,0,935,157.5,334.1086222,111628.5714,0,0,1,1,0,0,0,1,1,180,108.3333333,233.75,0,0,0,0,0,0,3,325,4,935,65535,219,1,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:11,7598,3,4,325,935,325,0,108.3333333,187.6388375,935,0,233.75,467.5,165833.114,921.2950777,1266.333333,1863.365414,4127,4,3445,1722.5,2004.647725,3140,305,7593,2531,2199.530177,4127,22,0,0,0,0,72,92,394.8407476,526.4543301,0,935,157.5,334.1086222,111628.5714,0,0,1,1,0,0,0,1,1,180,108.3333333,233.75,0,0,0,0,0,0,3,325,4,935,65535,219,1,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:11,8822,3,4,325,935,325,0,108.3333333,187.6388375,935,0,233.75,467.5,142824.7563,793.4708683,1470.333333,2119.391108,4337,4,4461,2230.5,2584.475285,4058,403,8810,2936.666667,2526.573239,4453,20,0,0,0,0,72,92,340.0589436,453.4119247,0,935,157.5,334.1086222,111628.5714,0,0,1,1,0,0,0,1,1,180,108.3333333,233.75,0,0,0,0,0,0,3,325,4,935,65535,219,1,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:11,5988,3,4,325,935,325,0,108.3333333,187.6388375,935,0,233.75,467.5,210420.8417,1169.004676,998,1815.541572,4611,3,1350,675,534.5727266,1053,297,5985,1995,2362.234747,4611,18,0,0,0,0,72,92,501.002004,668.002672,0,935,157.5,334.1086222,111628.5714,0,0,1,1,0,0,0,1,1,180,108.3333333,233.75,0,0,0,0,0,0,3,325,4,935,65535,219,1,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:11,6318,2,0,0,0,0,0,0,0,0,0,0,0,0,316.5558721,6318,0,6318,6318,6318,6318,0,6318,6318,0,0,0,0,0,0,0,0,0,40,0,316.5558721,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:11,6889,2,0,0,0,0,0,0,0,0,0,0,0,0,290.3178981,6889,0,6889,6889,6889,6889,0,6889,6889,0,0,0,0,0,0,0,0,0,40,0,290.3178981,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:11,6838,2,0,0,0,0,0,0,0,0,0,0,0,0,292.4831822,6838,0,6838,6838,6838,6838,0,6838,6838,0,0,0,0,0,0,0,0,0,40,0,292.4831822,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:11,6594,2,0,0,0,0,0,0,0,0,0,0,0,0,303.3060358,6594,0,6594,6594,6594,6594,0,6594,6594,0,0,0,0,0,0,0,0,0,40,0,303.3060358,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:11,11874,3,4,325,935,325,0,108.3333333,187.6388375,935,0,233.75,467.5,106114.1991,589.5233283,1979,4546.326341,11255,2,11586,5793,7724.434478,11255,331,11872,3957.333333,6614.380797,11594,34,0,0,0,0,72,92,252.652855,336.8704733,0,935,157.5,334.1086222,111628.5714,0,0,1,1,0,0,0,1,1,180,108.3333333,233.75,0,0,0,0,0,0,3,325,4,935,65535,219,1,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:11,30522,2,0,0,0,0,0,0,0,0,0,0,0,0,65.52650547,30522,0,30522,30522,30522,30522,0,30522,30522,0,0,0,0,0,0,0,0,0,40,0,65.52650547,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:11,30402,2,0,0,0,0,0,0,0,0,0,0,0,0,65.78514571,30402,0,30402,30402,30402,30402,0,30402,30402,0,0,0,0,0,0,0,0,0,40,0,65.78514571,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:11,30266,2,0,0,0,0,0,0,0,0,0,0,0,0,66.08075068,30266,0,30266,30266,30266,30266,0,30266,30266,0,0,0,0,0,0,0,0,0,40,0,66.08075068,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:11,30134,2,0,0,0,0,0,0,0,0,0,0,0,0,66.37021305,30134,0,30134,30134,30134,30134,0,30134,30134,0,0,0,0,0,0,0,0,0,40,0,66.37021305,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:11,30062,2,0,0,0,0,0,0,0,0,0,0,0,0,66.52917304,30062,0,30062,30062,30062,30062,0,30062,30062,0,0,0,0,0,0,0,0,0,40,0,66.52917304,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:11,13731,2,0,0,0,0,0,0,0,0,0,0,0,0,145.6558153,13731,0,13731,13731,13731,13731,0,13731,13731,0,0,0,0,0,0,0,0,0,40,0,145.6558153,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:11,10505,3,4,287,935,287,0,95.66666667,165.6995273,935,0,233.75,467.5,116325.5593,666.3493574,1750.833333,3950.537858,9809,3,10105,5052.5,6726.706809,9809,296,10502,3500.666667,5732.956422,10118,34,0,0,0,0,72,92,285.578296,380.7710614,0,935,152.75,331.6481569,109990.5,0,0,1,1,0,0,0,1,1,174.5714286,95.66666667,233.75,0,0,0,0,0,0,3,287,4,935,65535,219,1,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:11,11854,3,4,287,935,287,0,95.66666667,165.6995273,935,0,233.75,467.5,103087.5654,590.5179686,1975.666667,4405.65249,10957,4,11252,5626,7539.172501,10957,295,11850,3950,6329.607571,11252,26,0,0,0,0,72,92,253.0791294,337.4388392,0,935,152.75,331.6481569,109990.5,0,0,1,1,0,0,0,1,1,174.5714286,95.66666667,233.75,0,0,0,0,0,0,3,287,4,935,65535,219,1,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:11,13095,3,4,287,935,287,0,95.66666667,165.6995273,935,0,233.75,467.5,93318.06033,534.5551737,2182.5,4788.381637,11936,3,12267,6133.5,8205.974196,11936,331,13090,4363.333333,6854.291235,12265,20,0,0,0,0,72,92,229.0950745,305.4600993,0,935,152.75,331.6481569,109990.5,0,0,1,1,0,0,0,1,1,174.5714286,95.66666667,233.75,0,0,0,0,0,0,3,287,4,935,65535,219,1,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:11,14312,3,4,287,935,287,0,95.66666667,165.6995273,935,0,233.75,467.5,85382.89547,489.1000559,2385.333333,5193.198732,12955,4,13254,6627,8949.143423,12955,299,14306,4768.666667,7364.186604,13252,21,0,0,0,0,72,92,209.6143097,279.4857462,0,935,152.75,331.6481569,109990.5,0,0,1,1,0,0,0,1,1,174.5714286,95.66666667,233.75,0,0,0,0,0,0,3,287,4,935,65535,219,1,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:11,15535,3,4,287,935,287,0,95.66666667,165.6995273,935,0,233.75,467.5,78661.08787,450.5954297,2589.166667,5525.848837,13824,3,14228,7114,9489.373004,13824,404,15512,5170.666667,7852.035999,14208,20,0,0,0,0,72,92,193.112327,257.4831027,0,935,152.75,331.6481569,109990.5,0,0,1,1,0,0,0,1,1,174.5714286,95.66666667,233.75,0,0,0,0,0,0,3,287,4,935,65535,219,1,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:11,6102,3,4,247,935,247,0,82.33333333,142.6055165,935,0,233.75,467.5,193706.9813,1147.164864,1017,2133.113687,5359,3,5696,2848,3551.090255,5359,337,6099,2033,3189.207425,5711,35,0,0,0,0,72,92,491.6420846,655.5227794,0,935,147.75,329.6304208,108656.2143,0,0,1,1,0,0,0,1,1,168.8571429,82.33333333,233.75,0,0,0,0,0,0,3,247,4,935,65535,219,1,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:11,7281,3,4,247,935,247,0,82.33333333,142.6055165,935,0,233.75,467.5,162340.3379,961.4064002,1213.5,2513.824159,6323,3,6683,3341.5,4216.477736,6323,360,7278,2426,3701.156441,6688,21,0,0,0,0,72,92,412.0313144,549.3750858,0,935,147.75,329.6304208,108656.2143,0,0,1,1,0,0,0,1,1,168.8571429,82.33333333,233.75,0,0,0,0,0,0,3,247,4,935,65535,219,1,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:11,8460,3,4,247,935,247,0,82.33333333,142.6055165,935,0,233.75,467.5,139716.3121,827.4231678,1410,2873.95421,7242,3,7624,3812,4850.752519,7242,382,8457,2819,4179.520068,7625,35,0,0,0,0,72,92,354.6099291,472.8132388,0,935,147.75,329.6304208,108656.2143,0,0,1,1,0,0,0,1,1,168.8571429,82.33333333,233.75,0,0,0,0,0,0,3,247,4,935,65535,219,1,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:11,9600,3,4,247,935,247,0,82.33333333,142.6055165,935,0,233.75,467.5,123125,729.1666667,1600,3253.74412,8193,4,8556,4278,5536.646097,8193,363,9595,3198.333333,4665.877017,8555,20,0,0,0,0,72,92,312.5,416.6666667,0,935,147.75,329.6304208,108656.2143,0,0,1,1,0,0,0,1,1,168.8571429,82.33333333,233.75,0,0,0,0,0,0,3,247,4,935,65535,219,1,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:11,10723,3,4,247,935,247,0,82.33333333,142.6055165,935,0,233.75,467.5,110230.346,652.8023874,1787.166667,3580.88416,9034,6,9480,4740,6072.633037,9034,446,10707,3569,5145.226623,9470,21,0,0,0,0,72,92,279.7724517,373.0299357,0,935,147.75,329.6304208,108656.2143,0,0,1,1,0,0,0,1,1,168.8571429,82.33333333,233.75,0,0,0,0,0,0,3,247,4,935,65535,219,1,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:11,29943,2,0,0,0,0,0,0,0,0,0,0,0,0,66.79357446,29943,0,29943,29943,29943,29943,0,29943,29943,0,0,0,0,0,0,0,0,0,40,0,66.79357446,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:11,29875,2,0,0,0,0,0,0,0,0,0,0,0,0,66.94560669,29875,0,29875,29875,29875,29875,0,29875,29875,0,0,0,0,0,0,0,0,0,40,0,66.94560669,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:11,29747,2,0,0,0,0,0,0,0,0,0,0,0,0,67.23367062,29747,0,29747,29747,29747,29747,0,29747,29747,0,0,0,0,0,0,0,0,0,40,0,67.23367062,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:11,29668,2,0,0,0,0,0,0,0,0,0,0,0,0,67.41270055,29668,0,29668,29668,29668,29668,0,29668,29668,0,0,0,0,0,0,0,0,0,40,0,67.41270055,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:11,29536,2,0,0,0,0,0,0,0,0,0,0,0,0,67.71397616,29536,0,29536,29536,29536,29536,0,29536,29536,0,0,0,0,0,0,0,0,0,40,0,67.71397616,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:11,15678,3,4,73,935,73,0,24.33333333,42.14656965,935,0,233.75,467.5,64293.91504,446.4855211,2613,6134.692592,15133,3,15413,7706.5,10502.65702,15133,280,15675,5225,8829.747392,15420,23,0,0,0,0,72,92,191.3509376,255.1345835,0,935,126,327.8819474,107506.5714,0,0,1,1,0,0,0,1,1,144,24.33333333,233.75,0,0,0,0,0,0,3,73,4,935,65535,211,1,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:11,16115,3,4,73,935,73,0,24.33333333,42.14656965,935,0,233.75,467.5,62550.41886,434.3779088,2685.833333,6172.461694,15279,3,15653,7826.5,10539.42657,15279,374,16112,5370.666667,8907.225962,15653,20,0,0,0,0,72,92,186.1619609,248.2159479,0,935,126,327.8819474,107506.5714,0,0,1,1,0,0,0,1,1,144,24.33333333,233.75,0,0,0,0,0,0,3,73,4,935,65535,211,1,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:11,16440,3,4,73,935,73,0,24.33333333,42.14656965,935,0,233.75,467.5,61313.86861,425.7907543,2740,6222.200768,15430,3,15761,7880.5,10676.60529,15430,331,16437,5479,8910.185408,15761,19,0,0,0,0,72,92,182.4817518,243.3090024,0,935,126,327.8819474,107506.5714,0,0,1,1,0,0,0,1,1,144,24.33333333,233.75,0,0,0,0,0,0,3,73,4,935,65535,211,1,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:11,16737,3,4,73,935,73,0,24.33333333,42.14656965,935,0,233.75,467.5,60225.84693,418.2350481,2789.5,6259.828744,15549,3,15843,7921.5,10786.91395,15549,294,16734,5578,8899.928033,15843,20,0,0,0,0,72,92,179.243592,238.9914561,0,935,126,327.8819474,107506.5714,0,0,1,1,0,0,0,1,1,144,24.33333333,233.75,0,0,0,0,0,0,3,73,4,935,65535,211,1,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:11,17051,3,4,73,935,73,0,24.33333333,42.14656965,935,0,233.75,467.5,59116.76735,410.5331066,2841.833333,6271.477893,15615,2,15942,7971,10810.24847,15615,327,17045,5681.666667,8898.252769,15938,20,0,0,0,0,72,92,175.94276,234.5903466,0,935,126,327.8819474,107506.5714,0,0,1,1,0,0,0,1,1,144,24.33333333,233.75,0,0,0,0,0,0,3,73,4,935,65535,211,1,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:11,15269,2,0,0,0,0,0,0,0,0,0,0,0,0,130.9843474,15269,0,15269,15269,15269,15269,0,15269,15269,0,0,0,0,0,0,0,0,0,40,0,130.9843474,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:11,15150,2,0,0,0,0,0,0,0,0,0,0,0,0,132.0132013,15150,0,15150,15150,15150,15150,0,15150,15150,0,0,0,0,0,0,0,0,0,40,0,132.0132013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:11,15023,2,0,0,0,0,0,0,0,0,0,0,0,0,133.1292019,15023,0,15023,15023,15023,15023,0,15023,15023,0,0,0,0,0,0,0,0,0,40,0,133.1292019,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:11,14809,2,0,0,0,0,0,0,0,0,0,0,0,0,135.0530083,14809,0,14809,14809,14809,14809,0,14809,14809,0,0,0,0,0,0,0,0,0,40,0,135.0530083,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:11,14720,2,0,0,0,0,0,0,0,0,0,0,0,0,135.8695652,14720,0,14720,14720,14720,14720,0,14720,14720,0,0,0,0,0,0,0,0,0,40,0,135.8695652,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:11,11244,3,4,325,935,325,0,108.3333333,187.6388375,935,0,233.75,467.5,112059.7652,622.5542512,1874,4269.423052,10584,4,10923,5461.5,7244.308973,10584,339,11240,3746.666667,6224.772472,10933,30,0,0,0,0,72,92,266.8089648,355.7452864,0,935,157.5,334.1086222,111628.5714,0,0,1,1,0,0,0,1,1,180,108.3333333,233.75,0,0,0,0,0,0,3,325,4,935,65535,219,1,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:11,12465,3,4,325,935,325,0,108.3333333,187.6388375,935,0,233.75,467.5,101083.0325,561.5724027,2077.5,4685.942499,11634,4,11949,5974.5,8003.741656,11634,315,12461,4153.666667,6755.859111,11950,22,0,0,0,0,72,92,240.6738869,320.8985158,0,935,157.5,334.1086222,111628.5714,0,0,1,1,0,0,0,1,1,180,108.3333333,233.75,0,0,0,0,0,0,3,325,4,935,65535,219,1,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:11,14802,3,4,325,935,325,0,108.3333333,187.6388375,935,0,233.75,467.5,85123.63194,472.9090663,2467,5461.664545,13597,3,13941,6970.5,9371.286171,13597,344,14799,4933,7810.849442,13941,40,0,0,0,0,72,92,202.6753141,270.2337522,0,935,157.5,334.1086222,111628.5714,0,0,1,1,0,0,0,1,1,180,108.3333333,233.75,0,0,0,0,0,0,3,325,4,935,65535,219,1,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:11,13928,3,4,325,935,325,0,108.3333333,187.6388375,935,0,233.75,467.5,90465.24986,502.5847214,2321.333333,5028.611366,12557,3,12930,6465,8615.389022,12557,373,13925,4641.666667,7193.772191,12930,20,0,0,0,0,72,92,215.393452,287.1912694,0,935,157.5,334.1086222,111628.5714,0,0,1,1,0,0,0,1,1,180,108.3333333,233.75,0,0,0,0,0,0,3,325,4,935,65535,219,1,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:11,16114,3,4,325,935,325,0,108.3333333,187.6388375,935,0,233.75,467.5,78192.87576,434.4048653,2685.666667,5830.809641,14551,3,14899,7449.5,10043.03761,14551,348,16106,5368.666667,8269.9684,14894,20,0,0,0,0,72,92,186.1735137,248.2313516,0,935,157.5,334.1086222,111628.5714,0,0,1,1,0,0,0,1,1,180,108.3333333,233.75,0,0,0,0,0,0,3,325,4,935,65535,219,1,20,0,0,0,0,0,0,0,0,DDOS attack-HOIC
